Time (min), Temp (C)
877.507,64.08
877.557,64.05
877.611,64.03
877.656,64.01
877.709,63.98
877.759,63.96
877.805,63.93
877.855,63.92
877.905,63.89
877.955,63.86
878.004,63.84
878.054,63.81
878.108,63.78
878.154,63.76
878.203,63.72
878.256,63.72
878.303,63.69
878.352,63.66
878.402,63.64
878.453,63.61
878.502,63.59
878.551,63.56
878.601,63.54
878.652,63.52
878.7,63.48
878.75,63.47
878.8,63.44
878.851,63.41
878.899,63.38
878.949,63.36
878.999,63.34
879.054,63.31
879.098,63.29
879.148,63.28
879.198,63.24
879.25,63.21
879.297,63.2
879.347,63.18
879.402,63.15
879.446,63.12
879.496,63.1
879.546,63.07
879.602,63.05
879.645,63.02
879.695,63
879.745,62.98
879.794,62.96
879.849,62.92
879.893,62.9
879.943,62.88
879.993,62.85
880.043,62.83
880.096,62.8
880.142,62.78
880.193,62.74
880.247,62.73
880.292,62.72
880.342,62.69
880.396,62.66
880.44,62.63
880.49,62.61
880.541,62.59
880.59,62.55
880.643,62.53
880.689,62.51
880.739,62.49
880.788,62.46
880.839,62.44
880.893,62.41
880.944,62.38
880.987,62.36
881.037,62.34
881.092,62.32
881.137,62.29
881.186,62.26
881.236,62.24
881.286,62.22
881.335,62.19
881.385,62.17
881.435,62.14
881.484,62.12
881.534,62.09
881.584,62.08
881.634,62.04
881.683,62.02
881.735,62
881.789,61.97
881.833,61.95
881.882,61.93
881.934,61.89
881.988,61.87
882.031,61.85
882.081,61.83
882.137,61.8
882.18,61.76
882.23,61.75
882.282,61.72
882.33,61.7
882.38,61.67
882.434,61.65
882.479,61.62
882.532,61.59
882.578,61.57
882.628,61.57
882.684,61.53
882.727,61.5
882.777,61.48
882.83,61.45
882.88,61.43
882.926,61.4
882.976,61.38
883.026,61.36
883.08,61.33
883.125,61.3
883.175,61.28
883.225,61.26
883.274,61.24
883.324,61.21
883.374,61.18
883.428,61.16
883.473,61.14
883.523,61.11
883.573,61.09
883.622,61.07
883.675,61.04
883.722,61
883.772,60.98
883.821,60.97
883.874,60.93
883.921,60.91
883.971,60.89
884.026,60.86
884.07,60.85
884.12,60.82
884.169,60.79
884.219,60.77
884.273,60.73
884.318,60.71
884.368,60.7
884.418,60.67
884.468,60.65
884.518,60.61
884.571,60.59
884.617,60.57
884.667,60.55
884.716,60.51
884.767,60.5
884.816,60.47
884.865,60.45
884.915,60.43
884.965,60.39
885.017,60.37
885.064,60.35
885.115,60.32
885.164,60.29
885.216,60.28
885.263,60.25
885.315,60.23
885.363,60.21
885.413,60.18
885.462,60.15
885.514,60.13
885.562,60.1
885.611,60.08
885.666,60.05
885.711,60.03
885.761,60
885.815,59.98
885.859,59.96
885.913,59.94
885.959,59.91
886.009,59.88
886.065,59.86
886.108,59.84
886.158,59.8
886.208,59.79
886.257,59.76
886.307,59.74
886.363,59.71
886.406,59.68
886.456,59.66
886.506,59.63
886.555,59.61
886.606,59.58
886.655,59.56
886.707,59.54
886.754,59.51
886.808,59.48
886.854,59.46
886.91,59.43
886.953,59.41
887.003,59.39
887.053,59.35
887.103,59.33
887.154,59.31
887.202,59.28
887.252,59.26
887.301,59.24
887.353,59.21
887.401,59.19
887.451,59.17
887.5,59.14
887.552,59.12
887.6,59.09
887.654,59.07
887.699,59.04
887.755,59.02
887.799,58.99
887.848,58.97
887.898,58.95
887.948,58.92
887.998,58.89
888.047,58.87
888.1,58.85
888.146,58.82
888.201,58.79
888.246,58.77
888.295,58.74
888.345,58.72
888.395,58.7
888.445,58.67
888.494,58.66
888.546,58.62
888.594,58.6
888.647,58.57
888.693,58.55
888.749,58.53
888.793,58.51
888.843,58.47
888.892,58.45
888.942,58.43
888.992,58.4
889.041,58.38
889.094,58.36
889.141,58.33
889.195,58.31
889.24,58.27
889.296,58.25
889.34,58.23
889.39,58.21
889.439,58.18
889.489,58.15
889.54,58.13
889.588,58.11
889.641,58.08
889.688,58.06
889.743,58.03
889.787,58.01
889.837,57.99
889.887,57.96
889.936,57.94
889.986,57.91
890.036,57.89
890.087,57.86
890.135,57.84
890.189,57.81
890.235,57.79
890.29,57.77
890.334,57.74
890.384,57.71
890.434,57.68
890.484,57.67
890.534,57.64
890.583,57.61
890.635,57.6
890.682,57.56
890.736,57.54
890.782,57.52
890.838,57.49
890.881,57.47
890.931,57.44
890.981,57.42
891.03,57.4
891.081,57.37
891.13,57.35
891.182,57.32
891.229,57.29
891.284,57.27
891.329,57.24
891.385,57.22
891.428,57.2
891.478,57.19
891.528,57.15
891.578,57.13
891.629,57.12
891.677,57.07
891.73,57.05
891.777,57.02
891.831,57
891.876,56.98
891.926,56.96
891.975,56.93
892.025,56.89
892.075,56.89
892.125,56.85
892.176,56.83
892.224,56.8
892.278,56.78
892.324,56.75
892.379,56.73
892.423,56.7
892.473,56.67
892.522,56.66
892.572,56.63
892.622,56.61
892.672,56.58
892.724,56.55
892.771,56.53
892.825,56.5
892.871,56.49
892.927,56.47
892.97,56.44
893.02,56.41
893.07,56.39
893.119,56.36
893.17,56.34
893.219,56.32
893.271,56.29
893.318,56.26
893.373,56.24
893.417,56.21
893.474,56.18
893.517,56.17
893.567,56.14
893.616,56.11
893.666,56.09
893.718,56.07
893.766,56.04
893.819,56.02
893.865,56
893.92,55.96
893.964,55.95
894.014,55.93
894.064,55.89
894.113,55.86
894.164,55.84
894.213,55.81
894.265,55.79
894.312,55.76
894.366,55.74
894.412,55.71
894.468,55.7
894.511,55.66
894.561,55.64
894.611,55.61
894.661,55.6
894.711,55.57
894.76,55.55
894.813,55.52
894.859,55.49
894.914,55.47
894.959,55.46
895.015,55.43
895.059,55.4
895.108,55.38
895.158,55.35
895.208,55.33
895.259,55.31
895.307,55.28
895.36,55.24
895.406,55.23
895.462,55.2
895.506,55.18
895.556,55.15
895.605,55.13
895.655,55.11
895.705,55.08
895.755,55.06
895.806,55.04
895.854,55.02
895.908,54.98
895.953,54.97
896.009,54.93
896.053,54.91
896.102,54.89
896.152,54.86
896.202,54.83
896.253,54.8
896.301,54.8
896.354,54.76
896.401,54.74
896.455,54.71
896.5,54.7
896.557,54.67
896.6,54.64
896.65,54.62
896.699,54.6
896.749,54.58
896.8,54.53
896.848,54.52
896.901,54.49
896.948,54.47
897.003,54.45
897.047,54.42
897.097,54.4
897.147,54.36
897.196,54.35
897.246,54.33
897.296,54.29
897.348,54.28
897.395,54.24
897.449,54.24
897.495,54.2
897.55,54.17
897.594,54.15
897.644,54.14
897.694,54.11
897.743,54.08
897.794,54.04
897.843,54.04
897.895,54
897.942,53.97
897.997,53.95
898.042,53.93
898.098,53.9
898.141,53.87
898.191,53.85
898.241,53.83
898.29,53.79
898.341,53.77
898.39,53.75
898.443,53.73
898.489,53.71
898.544,53.68
898.589,53.65
898.638,53.63
898.688,53.61
898.738,53.58
898.788,53.57
898.837,53.53
898.889,53.51
898.937,53.48
898.99,53.46
899.036,53.43
899.092,53.4
899.135,53.39
899.185,53.36
899.235,53.34
899.285,53.31
899.335,53.3
899.384,53.26
899.437,53.24
899.484,53.22
899.538,53.18
899.583,53.17
899.639,53.14
899.682,53.12
899.732,53.09
899.782,53.07
899.831,53.05
899.883,53.02
899.931,53
899.984,52.97
900.03,52.94
900.085,52.92
900.13,52.89
900.179,52.86
900.229,52.84
900.279,52.82
900.329,52.79
900.378,52.77
900.43,52.74
900.478,52.72
900.532,52.7
900.577,52.68
900.633,52.65
900.676,52.62
900.726,52.6
900.776,52.58
900.826,52.55
900.876,52.53
900.925,52.5
900.978,52.47
901.025,52.45
901.079,52.43
901.124,52.41
901.174,52.39
901.224,52.34
901.273,52.33
901.323,52.3
901.372,52.28
901.424,52.25
901.472,52.23
901.525,52.21
901.571,52.18
901.627,52.15
901.671,52.12
901.721,52.1
901.77,52.08
901.82,52.06
901.87,52.04
901.919,52
901.971,51.98
902.019,51.96
902.073,51.93
902.118,51.91
902.174,51.88
902.217,51.85
902.267,51.82
902.317,51.81
902.367,51.78
902.418,51.75
902.466,51.73
902.519,51.71
902.566,51.69
902.62,51.65
902.665,51.64
902.715,51.61
902.765,51.59
902.814,51.57
902.864,51.53
902.914,51.51
902.965,51.5
903.013,51.46
903.067,51.44
903.112,51.42
903.168,51.4
903.212,51.37
903.262,51.34
903.312,51.31
903.361,51.29
903.411,51.26
903.461,51.24
903.513,51.22
903.56,51.19
903.614,51.17
903.659,51.14
903.716,51.12
903.759,51.09
903.808,51.08
903.858,51.04
903.908,51.02
903.959,51
904.007,50.97
904.06,50.95
904.107,50.92
904.162,50.9
904.206,50.87
904.256,50.83
904.306,50.82
904.355,50.8
904.405,50.76
904.455,50.75
904.507,50.73
904.554,50.69
904.608,50.68
904.654,50.65
904.709,50.62
904.753,50.6
904.803,50.58
904.853,50.56
904.902,50.54
904.953,50.51
905.002,50.47
905.054,50.46
905.101,50.43
905.156,50.41
905.201,50.39
905.257,50.37
905.3,50.32
905.35,50.31
905.4,50.29
905.449,50.26
905.5,50.23
905.549,50.21
905.602,50.19
905.648,50.15
905.703,50.13
905.747,50.1
905.797,50.09
905.847,50.06
905.896,50.04
905.946,50.01
905.996,49.98
906.048,49.97
906.095,49.94
906.149,49.91
906.195,49.89
906.251,49.87
906.294,49.84
906.344,49.82
906.394,49.78
906.443,49.78
906.494,49.73
906.543,49.72
906.595,49.69
906.642,49.67
906.697,49.65
906.742,49.61
906.798,49.59
906.841,49.57
906.891,49.54
906.94,49.52
906.99,49.5
907.042,49.47
907.09,49.44
907.143,49.42
907.189,49.39
907.244,49.37
907.289,49.35
907.338,49.32
907.388,49.3
907.438,49.28
907.488,49.24
907.537,49.21
907.589,49.2
907.636,49.18
907.69,49.15
907.736,49.13
907.792,49.12
907.835,49.07
907.885,49.06
907.935,49.02
907.984,49.02
908.035,48.98
908.084,48.96
908.137,48.92
908.183,48.9
908.238,48.88
908.283,48.86
908.332,48.83
908.382,48.8
908.432,48.78
908.482,48.77
908.531,48.74
908.583,48.71
908.631,48.69
908.684,48.66
908.73,48.63
908.786,48.61
908.829,48.58
908.879,48.55
908.929,48.53
908.979,48.5
909.029,48.48
909.078,48.47
909.13,48.42
909.177,48.42
909.232,48.39
909.277,48.37
909.333,48.33
909.376,48.32
909.426,48.29
909.476,48.26
909.526,48.25
909.577,48.22
909.625,48.18
909.678,48.17
909.724,48.14
909.779,48.12
909.824,48.1
909.873,48.05
909.923,48.04
909.973,48.02
910.023,48
910.072,47.97
910.124,47.93
910.172,47.92
910.226,47.9
910.271,47.86
910.327,47.85
910.371,47.83
910.421,47.81
910.47,47.77
910.52,47.75
910.571,47.71
910.619,47.7
910.672,47.67
910.719,47.65
910.773,47.63
910.818,47.61
910.875,47.58
910.918,47.56
910.967,47.53
911.017,47.5
911.067,47.49
911.118,47.45
911.166,47.43
911.22,47.42
911.266,47.39
911.321,47.36
911.365,47.35
911.415,47.31
911.465,47.28
911.514,47.25
911.564,47.24
911.614,47.22
911.665,47.19
911.713,47.16
911.767,47.14
911.813,47.11
911.868,47.1
911.912,47.08
911.962,47.04
912.011,47
912.061,46.99
912.112,46.97
912.16,46.95
912.213,46.92
912.26,46.89
912.315,46.86
912.36,46.84
912.416,46.82
912.459,46.8
912.509,46.77
912.558,46.75
912.608,46.72
912.659,46.69
912.708,46.67
912.761,46.65
912.807,46.62
912.862,46.6
912.906,46.59
912.956,46.54
913.006,46.52
913.055,46.5
913.105,46.48
913.155,46.46
913.207,46.43
913.255,46.41
913.308,46.37
913.354,46.36
913.41,46.33
913.453,46.31
913.503,46.27
913.552,46.25
913.602,46.23
913.653,46.22
913.702,46.18
913.754,46.16
913.801,46.15
913.856,46.11
913.901,46.08
913.957,46.07
914,46.03
914.05,46.01
914.1,45.99
914.149,45.96
914.2,45.94
914.249,45.92
914.302,45.88
914.348,45.87
914.403,45.84
914.447,45.82
914.497,45.79
914.547,45.77
914.597,45.74
914.647,45.72
914.696,45.69
914.748,45.67
914.796,45.64
914.849,45.61
914.895,45.6
914.951,45.58
914.995,45.55
915.044,45.51
915.094,45.49
915.143,45.46
915.194,45.45
915.243,45.42
915.296,45.4
915.342,45.38
915.397,45.34
915.442,45.33
915.491,45.3
915.541,45.27
915.591,45.25
915.641,45.23
915.69,45.19
915.742,45.17
915.79,45.15
915.843,45.11
915.889,45.1
915.945,45.06
915.989,45.05
916.038,45.04
916.088,45
916.138,44.98
916.188,44.95
916.237,44.94
916.289,44.9
916.337,44.88
916.391,44.86
916.436,44.83
916.492,44.8
916.536,44.79
916.585,44.75
916.635,44.73
916.685,44.71
916.736,44.69
916.784,44.65
916.837,44.63
916.883,44.6
916.938,44.58
916.983,44.56
917.032,44.54
917.082,44.5
917.132,44.48
917.182,44.47
917.232,44.45
917.283,44.41
917.331,44.38
917.385,44.36
917.43,44.34
917.486,44.32
917.53,44.29
917.579,44.27
917.629,44.24
917.678,44.21
917.729,44.2
917.778,44.16
917.831,44.14
917.878,44.11
917.932,44.09
917.977,44.07
918.033,44.04
918.077,44.02
918.126,44
918.176,43.97
918.226,43.95
918.277,43.91
918.325,43.9
918.378,43.88
918.424,43.85
918.48,43.82
918.524,43.79
918.573,43.76
918.623,43.74
918.673,43.72
918.723,43.68
918.773,43.67
918.824,43.65
918.872,43.62
918.926,43.6
918.971,43.57
919.027,43.55
919.07,43.53
919.12,43.49
919.17,43.48
919.22,43.44
919.271,43.43
919.319,43.4
919.372,43.39
919.419,43.36
919.473,43.33
919.518,43.3
919.567,43.26
919.617,43.25
919.667,43.22
919.717,43.19
919.766,43.17
919.818,43.15
919.866,43.12
919.919,43.1
919.965,43.08
920.021,43.06
920.065,43.03
920.114,43
920.164,42.97
920.214,42.95
920.264,42.93
920.313,42.9
920.366,42.89
920.412,42.87
920.467,42.83
920.512,42.81
920.568,42.79
920.611,42.77
920.661,42.73
920.711,42.71
920.76,42.7
920.812,42.66
920.86,42.64
920.913,42.61
920.959,42.58
921.015,42.56
921.059,42.54
921.108,42.53
921.158,42.48
921.208,42.47
921.258,42.44
921.307,42.43
921.36,42.39
921.407,42.37
921.461,42.35
921.506,42.32
921.562,42.29
921.606,42.27
921.655,42.24
921.705,42.22
921.755,42.2
921.806,42.18
921.854,42.15
921.907,42.12
921.953,42.1
922.008,42.06
922.053,42.05
922.102,42.02
922.152,42
922.202,41.98
922.252,41.95
922.301,41.93
922.353,41.89
922.401,41.88
922.454,41.86
922.5,41.83
922.556,41.8
922.6,41.78
922.649,41.76
922.699,41.73
922.749,41.72
922.799,41.68
922.848,41.65
922.901,41.63
922.948,41.6
923.002,41.59
923.047,41.56
923.104,41.54
923.147,41.51
923.196,41.48
923.246,41.46
923.296,41.44
923.347,41.41
923.395,41.38
923.448,41.35
923.494,41.34
923.55,41.3
923.594,41.29
923.643,41.27
923.693,41.24
923.743,41.22
923.793,41.19
923.843,41.16
923.895,41.14
923.942,41.11
923.996,41.09
924.042,41.05
924.097,41.05
924.141,41.01
924.191,40.99
924.24,40.96
924.29,40.95
924.341,40.91
924.39,40.9
924.442,40.87
924.489,40.83
924.543,40.81
924.588,40.79
924.645,40.77
924.688,40.74
924.737,40.71
924.787,40.7
924.837,40.69
924.888,40.65
924.936,40.62
924.99,40.6
925.036,40.56
925.091,40.55
925.135,40.52
925.185,40.51
925.235,40.47
925.284,40.45
925.334,40.43
925.384,40.4
925.436,40.38
925.483,40.35
925.537,40.32
925.583,40.29
925.639,40.28
925.682,40.25
925.732,40.22
925.782,40.2
925.831,40.16
925.882,40.16
925.931,40.11
925.983,40.11
926.03,40.08
926.085,40.04
926.129,40.02
926.187,39.98
926.229,39.99
926.279,39.95
926.328,39.93
926.378,39.9
926.43,39.87
926.478,39.86
926.531,39.82
926.577,39.81
926.632,39.78
926.677,39.74
926.726,39.74
926.776,39.69
926.826,39.68
926.876,39.65
926.925,39.63
926.977,39.62
927.024,39.59
927.079,39.57
927.124,39.54
927.18,39.52
927.223,39.47
927.273,39.46
927.323,39.42
927.373,39.42
927.423,39.4
927.472,39.36
927.525,39.33
927.571,39.32
927.626,39.27
927.671,39.25
927.72,39.24
927.77,39.21
927.82,39.19
927.87,39.17
927.919,39.15
927.971,39.12
928.019,39.09
928.072,39.08
928.118,39.04
928.174,39.01
928.217,39
928.267,38.97
928.317,38.96
928.367,38.93
928.417,38.9
928.466,38.87
928.518,38.84
928.565,38.84
928.62,38.8
928.665,38.78
928.722,38.76
928.764,38.71
928.814,38.7
928.864,38.67
928.913,38.66
928.965,38.63
929.013,38.61
929.066,38.58
929.112,38.55
929.167,38.53
929.211,38.5
929.261,38.49
929.311,38.46
929.361,38.42
929.411,38.41
929.46,38.38
929.512,38.36
929.56,38.34
929.614,38.32
929.659,38.28
929.715,38.26
929.759,38.23
929.808,38.22
929.858,38.18
929.908,38.17
929.958,38.13
930.007,38.11
930.06,38.08
930.106,38.06
930.161,38.03
930.206,38.02
930.263,37.98
930.305,37.97
930.355,37.92
930.405,37.91
930.455,37.89
930.506,37.87
930.554,37.84
930.607,37.81
930.653,37.78
930.709,37.76
930.753,37.73
930.802,37.71
930.852,37.7
930.902,37.68
930.952,37.63
931.001,37.62
931.053,37.58
931.101,37.57
931.155,37.55
931.2,37.53
931.257,37.48
931.299,37.48
931.349,37.44
931.399,37.42
931.448,37.4
931.5,37.36
931.548,37.37
931.601,37.32
931.647,37.3
931.702,37.27
931.747,37.25
931.796,37.23
931.846,37.2
931.896,37.17
931.946,37.15
931.995,37.14
932.047,37.11
932.095,37.08
932.149,37.04
932.194,37.02
932.25,36.99
932.293,36.98
932.343,36.94
932.393,36.93
932.443,36.91
932.493,36.88
932.542,36.85
932.595,36.83
932.642,36.79
932.696,36.78
932.741,36.76
932.798,36.74
932.84,36.71
932.89,36.67
932.94,36.67
932.989,36.63
933.041,36.61
933.089,36.58
933.142,36.58
933.188,36.53
933.244,36.5
933.288,36.5
933.337,36.45
933.387,36.44
933.437,36.41
933.487,36.39
933.536,36.37
933.589,36.33
933.636,36.32
933.69,36.27
933.735,36.26
933.791,36.24
933.834,36.21
933.884,36.18
933.934,36.18
933.984,36.14
934.035,36.12
934.083,36.1
934.136,36.05
934.183,36.05
934.237,36.02
934.282,35.99
934.332,35.96
934.381,35.94
934.431,35.92
934.481,35.89
934.535,35.88
934.58,35.86
934.636,35.83
934.679,35.79
934.729,35.77
934.779,35.74
934.829,35.71
934.88,35.69
934.928,35.66
934.981,35.65
935.028,35.64
935.082,35.61
935.127,35.57
935.177,35.54
935.226,35.52
935.276,35.5
935.326,35.48
935.375,35.45
935.427,35.43
935.475,35.4
935.529,35.38
935.574,35.36
935.63,35.32
935.674,35.31
935.723,35.28
935.773,35.25
935.823,35.22
935.873,35.2
935.922,35.18
935.975,35.16
936.022,35.13
936.076,35.1
936.121,35.08
936.178,35.06
936.22,35.05
936.27,35.02
936.321,34.98
936.37,34.96
936.421,34.93
936.469,34.92
936.522,34.88
936.568,34.87
936.624,34.83
936.668,34.81
936.717,34.79
936.767,34.75
936.817,34.73
936.867,34.72
936.916,34.68
936.969,34.66
937.016,34.64
937.07,34.62
937.115,34.6
937.171,34.55
937.214,34.55
937.264,34.52
937.314,34.5
937.363,34.49
937.415,34.42
937.463,34.41
937.516,34.38
937.562,34.37
937.617,34.34
937.662,34.32
937.711,34.29
937.761,34.26
937.811,34.26
937.861,34.22
937.91,34.2
937.962,34.17
938.01,34.15
938.064,34.12
938.109,34.11
938.165,34.06
938.208,34.05
938.258,34.04
938.308,34.01
938.357,33.98
938.408,33.94
938.457,33.95
938.51,33.9
938.556,33.86
938.611,33.86
938.655,33.83
938.705,33.79
938.755,33.8
938.805,33.76
938.855,33.74
938.904,33.71
938.956,33.7
939.004,33.66
939.057,33.64
939.103,33.61
939.159,33.6
939.202,33.57
939.252,33.53
939.302,33.5
939.351,33.49
939.402,33.46
939.451,33.46
939.504,33.4
939.55,33.4
939.605,33.35
939.65,33.34
939.699,33.32
939.749,33.29
939.799,33.27
939.849,33.26
939.898,33.2
939.95,33.19
939.998,33.17
940.051,33.13
940.097,33.12
940.153,33.09
940.196,33.08
940.246,33.03
940.296,33.02
940.345,32.99
940.396,32.97
940.445,32.96
940.497,32.91
940.545,32.9
940.599,32.89
940.644,32.83
940.7,32.82
940.743,32.79
940.793,32.78
940.843,32.74
940.892,32.72
940.943,32.69
940.992,32.67
941.045,32.66
941.091,32.64
941.146,32.6
941.19,32.57
941.24,32.56
941.29,32.52
941.34,32.5
941.39,32.49
941.439,32.47
941.491,32.43
941.538,32.42
941.592,32.37
941.638,32.37
941.694,32.34
